,alternateCandidates,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year
953,,0,B.E.,0,0,1,0,3.64,0,829,Tomar,Santarém,0,597,2.62,,False,461,2.02,16,22767,58.79,António Carlos Martins Godinho,2009
954,,0,CDS-PP,0,0,1,0,5.31,0,1210,Tomar,Santarém,0,597,2.62,,False,461,2.02,16,22767,58.79,Ivo Manuel Querido dos Santos,2009
955,,2,I,0,0,1,2,19.99,0,4552,Tomar,Santarém,0,597,2.62,,False,461,2.02,16,22767,58.79,Pedro Alexandre Ramos Marques,2009
956,,0,II,0,0,1,0,3.23,0,736,Tomar,Santarém,0,597,2.62,,False,461,2.02,16,22767,58.79,José André de Melo e Castro Salazar Lebre,2009
957,,0,PCP-PEV,0,0,1,0,7.32,0,1667,Tomar,Santarém,0,597,2.62,,False,461,2.02,16,22767,58.79,Bruno Vitor Domingos Graça,2009
958,,3,PPD/PSD,1,0,1,3,34.96,1,7959,Tomar,Santarém,0,597,2.62,,False,461,2.02,16,22767,58.79,Fernando Rui Linhares Corvêlo de Sousa,2009
959,,2,PS,0,0,1,2,20.89,0,4756,Tomar,Santarém,0,597,2.62,,False,461,2.02,16,22767,58.79,José António Becerra Vitorino,2009
960,,0,B.E.,0,0,1,0,5.85,0,1132,Torres Novas,Santarém,0,370,1.91,,False,246,1.27,17,19363,58.95,Guilherme Sarmento Pinto,2009
961,,0,CDS-PP,0,0,1,0,3.26,0,631,Torres Novas,Santarém,0,370,1.91,,False,246,1.27,17,19363,58.95,Carlos Filipe Godinho Gomes,2009
962,,1,PCP-PEV,0,0,1,1,13.0,0,2517,Torres Novas,Santarém,0,370,1.91,,False,246,1.27,17,19363,58.95,Carlos António Lopes Tomé,2009
963,,1,PPD/PSD,0,0,1,1,20.9,0,4047,Torres Novas,Santarém,0,370,1.91,,False,246,1.27,17,19363,58.95,João Parreira da Silva Sarmento,2009
964,,5,PS,1,1,1,5,53.81,1,10420,Torres Novas,Santarém,0,370,1.91,,False,246,1.27,17,19363,58.95,António Manuel Oliveira Rodrigues,2009
965,,0,PCP-PEV,0,0,1,0,14.73,0,589,Vila Nova da Barquinha,Santarém,0,68,1.7,,False,53,1.33,5,3998,60.05,Carlos Miguel Timóteo Pires,2009
966,,1,PPD/PSD.CDS-PP,0,0,1,1,23.19,0,927,Vila Nova da Barquinha,Santarém,0,68,1.7,,False,53,1.33,5,3998,60.05,Manuel de Oliveira,2009
967,,4,PS,1,1,1,4,59.05,1,2361,Vila Nova da Barquinha,Santarém,0,68,1.7,,False,53,1.33,5,3998,60.05,Vítor Miguel Martins Arnaut Pombeiro,2009
968,,0,B.E.,0,0,1,0,2.33,0,173,Alcochete,Setúbal,0,153,2.06,,False,85,1.14,3,7426,60.1,Teresa Maria Rocha Bonito,2009
969,,0,CDS-PP,0,0,1,0,1.94,0,144,Alcochete,Setúbal,0,153,2.06,,False,85,1.14,3,7426,60.1,José Luis Vaz e Gala,2009
970,,5,PCP-PEV,1,1,1,5,52.42,1,3893,Alcochete,Setúbal,0,153,2.06,,False,85,1.14,3,7426,60.1,Luis Miguel Carraça Franco,2009
971,,0,PPD/PSD,0,0,1,0,9.35,0,694,Alcochete,Setúbal,0,153,2.06,,False,85,1.14,3,7426,60.1,Jorge Dias da Costa Borges da Silva,2009
972,,2,PS,0,0,1,2,30.76,0,2284,Alcochete,Setúbal,0,153,2.06,,False,85,1.14,3,7426,60.1,António Dias dos Santos Maduro,2009
973,,3,PCP-PEV,0,0,1,3,43.62,0,3238,Alcácer do Sal,Setúbal,0,131,1.76,,False,80,1.08,6,7424,61.84,António dos Mártires Balona,2009
974,,0,PPD/PSD,0,0,1,0,4.8,0,356,Alcácer do Sal,Setúbal,0,131,1.76,,False,80,1.08,6,7424,61.84,Joaquim Manuel Café Granito,2009
975,,4,PS,1,1,1,4,45.03,1,3343,Alcácer do Sal,Setúbal,0,131,1.76,,False,80,1.08,6,7424,61.84,Pedro Manuel Igrejas da Cunha Paredes,2009
976,,1,B.E.,0,0,1,1,7.81,0,5555,Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31,Helena Maria Gomes Oliveira,2009
977,,0,CDS-PP,0,0,1,0,5.31,0,3782,Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31,Fernando Jorge Sousa da Pena,2009
978,,0,MMS,0,0,1,0,0.47,0,334,Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31,Graciano Guerra Silva Germano,2009
979,,5,PCP-PEV,1,0,1,5,38.67,1,27521,Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31,Maria Emília Guerreiro Neto de Sousa,2009
980,,0,PCTP/MRPP,0,0,1,0,4.55,0,3237,Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31,Domingos António Caeiro Bulhão,2009
981,,2,PPD/PSD,0,0,1,2,15.42,0,10977,Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31,Jorge Manuel Bonifácio Pedroso de Almeida,2009
982,,3,PS,0,0,1,3,23.86,0,16984,Almada,Setúbal,0,1570,2.21,,False,1211,1.7,11,71171,48.31,Paulo José Fernandes Pedroso,2009
983,,0,B.E.,0,0,1,0,6.05,0,2294,Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82,Mário Durval Póvoa do Rosário,2009
984,,0,CDS-PP,0,0,1,0,2.65,0,1007,Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82,Henrique Manuel Caldeira de Castro Ferreira,2009
985,,5,PCP-PEV,1,1,1,5,47.68,1,18087,Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82,Carlos Humberto Palácios Pinheiro de Carvalho,2009
986,,0,PCTP/MRPP,0,0,1,0,2.3,0,873,Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82,Joaquim Carlos Salgueiro Martins,2009
987,,1,PPD/PSD,0,0,1,1,9.02,0,3420,Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82,Nuno Miguel Soares Banza,2009
988,,3,PS,0,0,1,3,29.82,0,11310,Barreiro,Setúbal,0,482,1.27,,False,460,1.21,8,37933,52.82,João Nuno da Câmara Santa Clara Gomes,2009
989,,0,B.E.,0,0,1,0,2.11,0,175,Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3,António Joaquim Nobre,2009
990,,0,CDS-PP,0,0,1,0,1.12,0,93,Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3,João Paulo Silva Charneca,2009
991,,2,PCP-PEV,0,0,1,2,33.07,0,2739,Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3,Rafael Francisco Lobato Rodrigues,2009
992,,0,PPD/PSD,0,0,1,0,5.29,0,438,Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3,António Manuel Caldeira Lucas,2009
993,,5,PS,1,1,1,5,55.96,1,4635,Grândola,Setúbal,0,120,1.45,,False,83,1.0,5,8283,65.3,Carlos Vicente Morais Beato,2009
994,,1,B.E.,0,0,1,1,11.6,0,3207,Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88,Joaquim Inácio Raminhos Cabaça,2009
995,,0,CDS-PP,0,0,1,0,3.46,0,956,Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88,João Manuel Sacoto Pereira Neves,2009
996,,5,PCP-PEV,1,1,1,5,44.93,1,12421,Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88,João Manuel de Jesus Lobo,2009
997,,0,PCTP/MRPP,0,0,1,0,2.59,0,716,Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88,Leonel Eusébio Coelho,2009
998,,0,PPD/PSD,0,0,1,0,7.92,0,2190,Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88,Luis Fernando Vaz do Nascimento,2009
999,,3,PS,0,0,1,3,26.64,0,7364,Moita,Setúbal,0,467,1.69,,False,325,1.18,6,27646,46.88,António José Gonçalves Duro,2009
1000,,0,B.E.,0,0,1,0,4.78,0,878,Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28,Cipriano José dos Santos Pisco,2009
1001,,1,PCP-PEV,0,0,1,1,15.85,0,2911,Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28,Joaquim António Lopes da Silva Batalha,2009
1002,,0,PCTP/MRPP,0,0,1,0,1.76,0,323,Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28,Maria Manuela Ruivo Bailão Parreira,2009
1003,,2,PPD/PSD.CDS-PP,0,0,1,2,25.65,0,4712,Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28,Lucília Maria Samoreno Ferra,2009
1004,,4,PS,1,1,1,4,48.74,1,8952,Montijo,Setúbal,0,375,2.04,,False,217,1.18,8,18368,48.28,Maria Amélia Macedo Antunes,2009
1005,,0,B.E.,0,0,1,0,4.8,0,1085,Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22,Ana Catarina Dias Y Pais Sartório de Lima,2009
1006,,0,CDS-PP,0,0,1,0,9.76,0,2206,Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22,Octávio Joaquim Coelho Machado,2009
1007,,5,PCP-PEV,1,1,1,5,50.19,1,11341,Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22,Ana Teresa Vicente Custódio de Sá,2009
1008,,0,PPD/PSD,0,0,1,0,9.01,0,2035,Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22,Carlos Miguel Viegas Vitorino,2009
1009,,2,PS,0,0,1,2,23.03,0,5204,Palmela,Setúbal,0,441,1.95,,False,282,1.25,5,22594,48.22,António Fonseca Ferreira,2009
1010,,0,B.E.,0,0,1,0,5.99,0,907,Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32,João Manuel Pereira da Silva,2009
1011,,0,CDS-PP,0,0,1,0,2.86,0,433,Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32,Mário de Figueiredo M. Ribeiro,2009
1012,,4,PCP-PEV,1,1,1,4,48.98,1,7417,Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32,Vitor Manuel Chaves de Caro Proença,2009
1013,,1,PPD/PSD,0,0,1,1,10.92,0,1654,Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32,Carlos Manuel Lourenço Pereira Dias,2009
1014,,2,PS,0,0,1,2,27.97,0,4236,Santiago do Cacém,Setúbal,0,327,2.16,,False,170,1.12,11,15144,57.32,Arnaldo Pereira Gonçalves Frade,2009
1015,,0,MMS,0,0,1,0,0.58,0,337,Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13,Nelson Lopes Resende,2009
1016,,6,PCP-PEV,1,1,1,6,47.85,1,27949,Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13,Alfredo José Monteiro da Costa,2009
1017,,1,PPD/PSD,0,0,1,1,13.82,0,8072,Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13,Paulo Edson de Carvalho Borges Cunha,2009
1018,,3,PS,0,0,1,3,22.41,0,13090,Seixal,Setúbal,0,1161,1.99,,False,709,1.21,6,58409,46.13,Samuel Pedro da Silva Cruz,2009
1019,,0,B.E.,0,0,1,0,6.19,0,1163,Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07,Carlos Alexandre Pinto de Oliveira Macedo,2009
1020,,0,CDS-PP,0,0,1,0,3.69,0,694,Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07,Beatriz Isabel da Luz Soares Carneiro,2009
1021,,0,I,0,0,1,0,5.17,0,971,Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07,Augusto António Marques Duarte,2009
1022,,5,PCP-PEV,1,1,1,5,51.81,1,9736,Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07,Augusto Manuel Neto Carapinha Pólvora,2009
1023,,1,PPD/PSD,0,0,1,1,10.37,0,1949,Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07,Francisco José Pereira Luís,2009
1024,,1,PS,0,0,1,1,19.49,0,3663,Sesimbra,Setúbal,0,339,1.8,,False,275,1.46,3,18790,50.07,Américo Manuel Machado Gegaloto,2009
1025,,0,B.E.,0,0,1,0,6.09,0,2911,Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62,Albérico Afonso Costa Alho,2009
1026,,0,CDS-PP,0,0,1,0,5.81,0,2779,Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62,João Paulo Barros Viegas,2009
1027,,0,MPT,0,0,1,0,0.74,0,354,Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62,Mário Fernando Gonçalves Nogueira,2009
1028,,5,PCP-PEV,1,1,1,5,38.83,1,18558,Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62,Maria das Dores Marques Banheiro Meira,2009
1029,,0,PCTP/MRPP,0,0,1,0,1.42,0,677,Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62,Carlos Manuel Duarte da Costa Gomes,2009
1030,,1,PPD/PSD,0,0,1,1,14.48,0,6919,Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62,Jorge Flaviano Delgado Santana da Silva,2009
1031,,3,PS,0,0,1,3,29.81,0,14248,Setúbal,Setúbal,0,847,1.77,,False,506,1.06,8,47799,47.62,Maria Teresa Mourão de Almeida,2009
1032,,0,B.E.,0,0,1,0,4.89,0,368,Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69,José Carlos dos Santos Guinote,2009
1033,,1,PCP-PEV,0,0,1,1,14.94,0,1124,Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69,Francisco Maria do Ó Pacheco,2009
1034,,0,PPD/PSD,0,0,1,0,3.35,0,252,Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69,João Miguel da Silva Garganta Custódio,2009
1035,,2,PS,0,0,1,2,30.69,0,2309,Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69,Idalino Sabido José,2009
1036,,4,V,1,1,1,4,43.86,1,3300,Sines,Setúbal,0,114,1.52,,False,57,0.76,2,7524,64.69,Manuel Coelho Carvalho,2009
1037,,0,CDS-PP,0,0,1,0,6.39,0,973,Arcos de Valdevez,Viana do Castelo,0,332,2.18,,False,218,1.43,51,15233,52.51,Augusto Carlos de Noronha Azevedo Pinto O.,2009
1038,,0,PCP-PEV,0,0,1,0,1.9,0,289,Arcos de Valdevez,Viana do Castelo,0,332,2.18,,False,218,1.43,51,15233,52.51,Mário Acurcio Teixeira de Vasconcelos,2009
1039,,6,PPD/PSD,1,1,1,6,68.29,1,10403,Arcos de Valdevez,Viana do Castelo,0,332,2.18,,False,218,1.43,51,15233,52.51,Francisco Rodrigues de Araújo,2009
1040,,1,PS,0,0,1,1,19.81,0,3018,Arcos de Valdevez,Viana do Castelo,0,332,2.18,,False,218,1.43,51,15233,52.51,Julio Gomes de Abreu Viana,2009
1041,,0,B.E.,0,0,1,0,2.28,0,256,Caminha,Viana do Castelo,0,121,1.08,,False,118,1.05,20,11219,67.39,Sebastião José Cunha Torres Correia,2009
1042,,0,PCP-PEV,0,0,1,0,2.58,0,289,Caminha,Viana do Castelo,0,121,1.08,,False,118,1.05,20,11219,67.39,Joaquim Celestino Simões Ribeiro,2009
1043,,4,PPD/PSD,1,1,1,4,54.31,1,6093,Caminha,Viana do Castelo,0,121,1.08,,False,118,1.05,20,11219,67.39,Júlia Paula Pires Pereira Costa,2009
1044,,3,PS,0,0,1,3,38.7,0,4342,Caminha,Viana do Castelo,0,121,1.08,,False,118,1.05,20,11219,67.39,Jorge Paulo Aires Miranda,2009
1045,,0,PCP-PEV,0,0,1,0,2.11,0,124,Melgaço,Viana do Castelo,0,126,2.15,,False,58,0.99,18,5873,48.63,Horácio dos Santos Lima,2009
1046,,1,PPD/PSD,0,0,1,1,23.67,0,1390,Melgaço,Viana do Castelo,0,126,2.15,,False,58,0.99,18,5873,48.63,Manuel Fernando Ramos dos Santos,2009
1047,,6,PS,1,1,1,6,71.09,1,4175,Melgaço,Viana do Castelo,0,126,2.15,,False,58,0.99,18,5873,48.63,António Rui Esteves Soalheiro,2009
1048,,0,II,0,0,1,0,5.41,0,663,Monção,Viana do Castelo,0,257,2.1,,False,139,1.13,33,12247,55.69,Carlos Fernandez Alves,2009
1049,,0,PCP-PEV,0,0,1,0,2.1,0,257,Monção,Viana do Castelo,0,257,2.1,,False,139,1.13,33,12247,55.69,António José Mendes Nunes,2009
1050,,1,PPD/PSD,0,0,1,1,20.89,0,2558,Monção,Viana do Castelo,0,257,2.1,,False,139,1.13,33,12247,55.69,Jorge Manuel Cerqueira Nande,2009
1051,,6,PS,1,1,1,6,68.37,1,8373,Monção,Viana do Castelo,0,257,2.1,,False,139,1.13,33,12247,55.69,José Emílio Pedreira Moreira,2009
1052,,0,PCP-PEV,0,0,1,0,4.87,0,317,Paredes de Coura,Viana do Castelo,0,118,1.81,,False,90,1.38,21,6507,66.72,José Manuel da Cunha Alves,2009
1053,,2,PPD/PSD,0,0,1,2,36.3,0,2362,Paredes de Coura,Viana do Castelo,0,118,1.81,,False,90,1.38,21,6507,66.72,José Augusto Viana Sousa,2009
1054,,3,PS,1,1,1,3,55.63,1,3620,Paredes de Coura,Viana do Castelo,0,118,1.81,,False,90,1.38,21,6507,66.72,António Pereira Júnior,2009
1055,,0,PCP-PEV,0,0,1,0,1.26,0,118,Ponte da Barca,Viana do Castelo,0,95,1.01,,False,87,0.93,25,9402,66.34,João António da Cunha Lobo,2009
1056,,3,PPD/PSD,0,0,1,3,46.09,0,4333,Ponte da Barca,Viana do Castelo,0,95,1.01,,False,87,0.93,25,9402,66.34,Augusto Manuel dos Reis Marinho,2009
1057,,4,PS,1,1,1,4,50.72,1,4769,Ponte da Barca,Viana do Castelo,0,95,1.01,,False,87,0.93,25,9402,66.34,António Vassalo Abreu,2009
1058,,6,CDS-PP,1,1,1,6,64.26,1,18467,Ponte de Lima,Viana do Castelo,0,512,1.78,,False,322,1.12,51,28736,67.25,Victor Manuel Alves Mendes,2009
1059,,0,PCP-PEV,0,0,1,0,2.88,0,828,Ponte de Lima,Viana do Castelo,0,512,1.78,,False,322,1.12,51,28736,67.25,António de Barros Pereira Pimenta,2009
1060,,1,PPD/PSD,0,0,1,1,19.66,0,5650,Ponte de Lima,Viana do Castelo,0,512,1.78,,False,322,1.12,51,28736,67.25,Filipe Agostinho Cruz Viana,2009
1061,,0,PS,0,0,1,0,10.29,0,2957,Ponte de Lima,Viana do Castelo,0,512,1.78,,False,322,1.12,51,28736,67.25,António Carlos Almeida de Matos Torres,2009
1062,,4,PPD/PSD,1,1,1,4,43.88,1,3877,Valença,Viana do Castelo,0,155,1.75,,False,87,0.98,16,8835,63.2,Jorge Manuel Salgueiro Mendes,2009
1063,,3,PS,0,0,1,3,41.0,0,3622,Valença,Viana do Castelo,0,155,1.75,,False,87,0.98,16,8835,63.2,José Luís Serra Rodrigues,2009
1064,,0,B.E.,0,0,1,0,4.75,0,2439,Viana do Castelo,Viana do Castelo,0,1160,2.26,,False,545,1.06,40,51365,59.09,Jorge Manuel Gomes Teixeira,2009
1065,,0,PCP-PEV,0,0,1,0,6.61,0,3396,Viana do Castelo,Viana do Castelo,0,1160,2.26,,False,545,1.06,40,51365,59.09,António Gonçalves da Silva,2009
1066,,4,PPD/PSD.CDS-PP,0,0,1,4,35.12,0,18039,Viana do Castelo,Viana do Castelo,0,1160,2.26,,False,545,1.06,40,51365,59.09,António de Carvalho Martins,2009
1067,,5,PS,1,1,1,5,50.2,1,25786,Viana do Castelo,Viana do Castelo,0,1160,2.26,,False,545,1.06,40,51365,59.09,José Maria da Cunha Costa,2009
1068,,0,PCP-PEV,0,0,1,0,1.91,0,120,Vila Nova de Cerveira,Viana do Castelo,0,104,1.66,,False,74,1.18,15,6268,70.0,Filipe Alexandre Martins Vintém,2009
1069,,1,PPD/PSD,0,0,1,1,27.33,0,1713,Vila Nova de Cerveira,Viana do Castelo,0,104,1.66,,False,74,1.18,15,6268,70.0,Aristides Manuel Rodrigues Martins,2009
1070,,4,PS,1,1,1,4,67.92,1,4257,Vila Nova de Cerveira,Viana do Castelo,0,104,1.66,,False,74,1.18,15,6268,70.0,José Manuel Vaz Carpinteira,2009
1071,,0,PCP-PEV,0,0,1,0,2.21,0,201,Alijó,Vila Real,0,186,2.05,,False,150,1.65,19,9090,64.86,Francisco Luis Rodrigues Fontinha,2009
1072,,3,PPD/PSD.CDS-PP,0,0,1,3,37.85,0,3441,Alijó,Vila Real,0,186,2.05,,False,150,1.65,19,9090,64.86,Luis Miguel Gonçalves Rodrigues,2009
1073,,4,PS,1,1,1,4,56.24,1,5112,Alijó,Vila Real,0,186,2.05,,False,150,1.65,19,9090,64.86,José Artur Fontes Cascarejo,2009
1074,,0,CDS-PP,0,0,1,0,3.77,0,169,Boticas,Vila Real,0,111,2.48,,False,85,1.9,16,4480,58.65,António Rui Rodrigues Gomes Pereira,2009
1075,,0,PCP-PEV,0,0,1,0,9.67,0,433,Boticas,Vila Real,0,111,2.48,,False,85,1.9,16,4480,58.65,Maria Alberta Gobnçalves Santos,2009
1076,,5,PPD/PSD,1,1,1,5,73.08,1,3274,Boticas,Vila Real,0,111,2.48,,False,85,1.9,16,4480,58.65,Fernando Pereira Campos,2009
1077,,0,PS,0,0,1,0,9.11,0,408,Boticas,Vila Real,0,111,2.48,,False,85,1.9,16,4480,58.65,António Bernardes Fidalgo,2009
1078,,0,CDS-PP,0,0,1,0,2.71,0,730,Chaves,Vila Real,0,479,1.78,,False,381,1.41,51,26980,57.55,Rui Miguel Alves Sousa Pinheiro,2009
1079,,0,PCP-PEV,0,0,1,0,4.82,0,1300,Chaves,Vila Real,0,479,1.78,,False,381,1.41,51,26980,57.55,Manuel Justino Matos Cunha,2009
1080,,5,PPD/PSD,1,1,1,5,58.18,1,15698,Chaves,Vila Real,0,479,1.78,,False,381,1.41,51,26980,57.55,João Gonçalves Martins Batista,2009
1081,,2,PS,0,0,1,2,31.1,0,8392,Chaves,Vila Real,0,479,1.78,,False,381,1.41,51,26980,57.55,Nuno Artur Esteves Rodrigues,2009
1082,,0,PCP-PEV,0,0,1,0,0.36,0,13,Mesão Frio,Vila Real,0,18,0.5,,False,37,1.02,7,3628,77.62,Mário Machado da Costa,2009
1083,,2,PPD/PSD,0,0,1,2,48.95,0,1776,Mesão Frio,Vila Real,0,18,0.5,,False,37,1.02,7,3628,77.62,Marco António Peres Teixeira da Silva,2009
1084,,3,PS,1,1,1,3,49.17,1,1784,Mesão Frio,Vila Real,0,18,0.5,,False,37,1.02,7,3628,77.62,Alberto Monteiro Pereira,2009
1085,,2,CDS-PP,0,0,1,2,30.12,0,1573,Mondim de Basto,Vila Real,0,44,0.84,,False,64,1.23,8,5222,59.03,Lúcio Manuel Alves Machado,2009
1086,,0,PCP-PEV,0,0,1,0,0.8,0,42,Mondim de Basto,Vila Real,0,44,0.84,,False,64,1.23,8,5222,59.03,António Joaquim Gonçalves do Souto,2009
1087,,0,PCTP/MRPP,0,0,1,0,0.61,0,32,Mondim de Basto,Vila Real,0,44,0.84,,False,64,1.23,8,5222,59.03,Alfredo Manuel Dinis da Costa Gonçalves,2009
1088,,1,PPD/PSD,0,0,1,1,27.44,0,1433,Mondim de Basto,Vila Real,0,44,0.84,,False,64,1.23,8,5222,59.03,Francisco Peixoto Gomes Ribeiro,2009
1089,,2,PS,1,0,1,2,38.95,1,2034,Mondim de Basto,Vila Real,0,44,0.84,,False,64,1.23,8,5222,59.03,Humberto da Costa Cerqueira,2009
1090,,0,B.E.,0,0,1,0,1.4,0,132,Montalegre,Vila Real,0,183,1.93,,False,149,1.57,35,9462,61.46,Manuel Dias Baptista,2009
1091,,0,PCP-PEV,0,0,1,0,0.81,0,77,Montalegre,Vila Real,0,183,1.93,,False,149,1.57,35,9462,61.46,José Augusto Teixeira Afonso,2009
1092,,2,PPD/PSD.CDS-PP,0,0,1,2,34.3,0,3245,Montalegre,Vila Real,0,183,1.93,,False,149,1.57,35,9462,61.46,José Duarte Crespo Gonçalves,2009
1093,,5,PS,1,1,1,5,59.99,1,5676,Montalegre,Vila Real,0,183,1.93,,False,149,1.57,35,9462,61.46,Fernando José Gomes Rodrigues,2009
1094,,0,CDS-PP,0,0,1,0,2.62,0,126,Murça,Vila Real,0,66,1.37,,False,74,1.54,9,4817,64.42,Marcelino Humberto Gama,2009
1095,,0,PCP-PEV,0,0,1,0,1.08,0,52,Murça,Vila Real,0,66,1.37,,False,74,1.54,9,4817,64.42,Carlos Manuel Sousa Araújo,2009
1096,,2,PPD/PSD,0,0,1,2,41.06,0,1978,Murça,Vila Real,0,66,1.37,,False,74,1.54,9,4817,64.42,Paulo Augusto Breia da Fonseca Calvão,2009
1097,,3,PS,1,1,1,3,52.34,1,2521,Murça,Vila Real,0,66,1.37,,False,74,1.54,9,4817,64.42,João Luís Teixeira Fernandes,2009
1098,,0,CDS-PP,0,0,1,0,3.15,0,341,Peso da Régua,Vila Real,0,131,1.21,,False,184,1.7,12,10836,62.12,Maria Ernestina Magalhães Ferreira,2009
1099,,0,PCP-PEV,0,0,1,0,2.65,0,287,Peso da Régua,Vila Real,0,131,1.21,,False,184,1.7,12,10836,62.12,António Manuel Alves Serafim,2009
1100,,5,PPD/PSD,1,1,1,5,66.34,1,7189,Peso da Régua,Vila Real,0,131,1.21,,False,184,1.7,12,10836,62.12,Nuno Manuel Sousa Pinto de Carvalho Gonçalves,2009
1101,,2,PS,0,0,1,2,24.95,0,2704,Peso da Régua,Vila Real,0,131,1.21,,False,184,1.7,12,10836,62.12,Jorge Manuel Monteiro de Almeida,2009
1102,,0,PCP-PEV,0,0,1,0,1.09,0,60,Ribeira de Pena,Vila Real,0,69,1.26,,False,65,1.18,7,5490,61.54,Mário Fernando Gomes,2009
1103,,3,PPD/PSD.CDS-PP,1,1,1,3,62.39,1,3425,Ribeira de Pena,Vila Real,0,69,1.26,,False,65,1.18,7,5490,61.54,Agostinho Alves Pinto,2009
1104,,2,PS,0,0,1,2,34.08,0,1871,Ribeira de Pena,Vila Real,0,69,1.26,,False,65,1.18,7,5490,61.54,Rui Manuel Vaz Alves,2009
1105,,0,B.E.,0,0,1,0,2.75,0,133,Sabrosa,Vila Real,0,69,1.43,,False,79,1.64,15,4829,66.24,Luis António Ribeiro Almeida,2009
1106,,0,PCP-PEV,0,0,1,0,1.18,0,57,Sabrosa,Vila Real,0,69,1.43,,False,79,1.64,15,4829,66.24,José Francisco Marques Guedes,2009
1107,,1,PPD/PSD.CDS-PP,0,0,1,1,25.8,0,1246,Sabrosa,Vila Real,0,69,1.43,,False,79,1.64,15,4829,66.24,Milcíades Emílio Croccia Barbosa de Carvalho,2009
1108,,4,PS,1,1,1,4,67.2,1,3245,Sabrosa,Vila Real,0,69,1.43,,False,79,1.64,15,4829,66.24,José Manuel Carvalho Marques,2009
1109,,1,PPD/PSD,0,0,1,1,28.25,0,1555,Santa Marta de Penaguião,Vila Real,0,113,2.05,,False,90,1.63,10,5505,62.43,António Rafael Gouveia Feliciano,2009
