,votesAbsoluteMajority,votesMandates,votesPercentage,votesPresidents,votesVotes,county,district,availableMandates,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidate,year,votesValidVotesPercentage,coalition,parties
4768,False,0,2.307080350039777,False,377,Câmara de Lobos,Madeira,False,166,1.0158497032005385,359,2.196927972584297,5,16341,49.98,Marco António Marques Fernandes,2021,2.383662114314618,PCP-PEV,['PCP-PEV']
4769,False,0,0.5507618872774004,False,90,Câmara de Lobos,Madeira,False,166,1.0158497032005385,359,2.196927972584297,5,16341,49.98,Ricardo Jorge da Silva Camacho,2021,0.5690440060698027,PDR.MPT.A,"['A', 'MPT', 'PDR']"
4770,True,6,60.247230891622294,True,9845,Câmara de Lobos,Madeira,False,166,1.0158497032005385,359,2.196927972584297,5,16341,49.98,Pedro Emanuel Abreu Coelho,2021,62.24709155285787,PPD/PSD,['PPD/PSD']
4771,False,1,17.306162413560983,False,2828,Câmara de Lobos,Madeira,False,166,1.0158497032005385,359,2.196927972584297,5,16341,49.98,Jacinto Serrão de Freitas,2021,17.880627212948912,PS,['PS']
4772,False,0,1.1565999632825408,False,189,Câmara de Lobos,Madeira,False,166,1.0158497032005385,359,2.196927972584297,5,16341,49.98,Maria Dalila Rodrigues de Freitas,2021,1.1949924127465859,PTP,['PTP']
4773,False,0,0.4956856985496604,False,81,Câmara de Lobos,Madeira,False,166,1.0158497032005385,359,2.196927972584297,5,16341,49.98,Cátia Cristina Martins Azevedo Silva,2021,0.5121396054628224,RIR,['RIR']
4774,False,0,2.5833552113415594,False,1476,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Basílio Miguel Cãmara Castro,2021,2.6595073785113246,CH,['CH']
4775,False,0,1.260173273825151,False,720,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Duarte Paulo Brazão Gouveia,2021,1.2973206724445485,IL,['IL']
4776,False,0,1.7047344009801346,False,974,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Bruno Graciano Berenguer Pestana,2021,1.7549865763347088,JPP,['JPP']
4777,False,0,0.44981184912925526,False,257,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,José Tiago Silva Camacho,2021,0.4630714066920125,L,['L']
4778,False,0,2.8826463638750326,False,1647,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Edgar Freitas Gomes da Silva,2021,2.9676210382169046,PCP-PEV,['PCP-PEV']
4779,True,6,46.978209503806774,True,26841,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Pedro Miguel Amaro de Bettencourt Calado,2021,48.3630335681724,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4780,False,0,0.4393104051807124,False,251,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Américo João da Silva Dias,2021,0.4522604010883079,PPM,['PPM']
4781,False,5,39.71996149470552,False,22694,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Miguel Sérgio Camacho Silva Gouveia,2021,40.89082686174525,PS-BE-PAN-MPT-PDR,"['BE', 'MPT', 'PAN', 'PDR', 'PS']"
4782,False,0,1.1184037805198215,False,639,Funchal,Madeira,False,478,0.836615034567253,1158,2.0267786820687843,10,57135,53.72,Raquel da Conceição Vieira Coelho,2021,1.1513720967945367,PTP,['PTP']
4783,False,0,2.0911715810657103,False,239,Machico,Madeira,False,93,0.8137194855192931,220,1.9249278152069296,5,11429,55.59,Magna Mendonça Ferreira da Costa,2021,2.15005397625045,CH,['CH']
4784,False,0,1.7061860180243242,False,195,Machico,Madeira,False,93,0.8137194855192931,220,1.9249278152069296,5,11429,55.59,António Luís Teixeira de Nóbrega,2021,1.7542281396185677,IL,['IL']
4785,False,0,4.514830693848981,False,516,Machico,Madeira,False,93,0.8137194855192931,220,1.9249278152069296,5,11429,55.59,Carlos Jesus Nunes Costa,2021,4.64195753868298,JPP,['JPP']
4786,False,0,0.769971126082772,False,88,Machico,Madeira,False,93,0.8137194855192931,220,1.9249278152069296,5,11429,55.59,Pedro Damião da Silva Carvalho,2021,0.791651673263764,PCP-PEV,['PCP-PEV']
4787,False,3,35.987400472482285,False,4113,Machico,Madeira,False,93,0.8137194855192931,220,1.9249278152069296,5,11429,55.59,Norberto Maciel Ribeiro,2021,37.00071968333933,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4788,True,4,51.57056610377111,True,5894,Machico,Madeira,False,93,0.8137194855192931,220,1.9249278152069296,5,11429,55.59,Ricardo Miguel Nunes Franco,2021,53.02267002518891,PS,['PS']
4789,False,0,0.6212267039986,False,71,Machico,Madeira,False,93,0.8137194855192931,220,1.9249278152069296,5,11429,55.59,Cátia Andreia da Silva Alves Rodrigues,2021,0.6387189636559913,PTP,['PTP']
4790,False,0,1.1229849664915776,False,62,Ponta do Sol,Madeira,False,21,0.38036587574714725,100,1.8112660749864156,3,5521,55.72,Aires Abreu Aguiar de Pedro,2021,1.1481481481481481,IL,['IL']
4791,False,0,3.260278934975548,False,180,Ponta do Sol,Madeira,False,21,0.38036587574714725,100,1.8112660749864156,3,5521,55.72,Paulo Jorge Pires de Freitas,2021,3.3333333333333335,JPP,['JPP']
4792,False,0,0.8694077159934794,False,48,Ponta do Sol,Madeira,False,21,0.38036587574714725,100,1.8112660749864156,3,5521,55.72,Cátia Letícia Dias Rodrigues,2021,0.8888888888888888,PCP-PEV,['PCP-PEV']
4793,False,2,37.728672341967034,False,2083,Ponta do Sol,Madeira,False,21,0.38036587574714725,100,1.8112660749864156,3,5521,55.72,José Gualberto Mendonça Fernandes,2021,38.57407407407407,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4794,True,3,53.975729034595176,True,2980,Ponta do Sol,Madeira,False,21,0.38036587574714725,100,1.8112660749864156,3,5521,55.72,Célia Maria da Silva Pecegueiro,2021,55.18518518518518,PS,['PS']
4795,False,0,0.6701684477449737,False,37,Ponta do Sol,Madeira,False,21,0.38036587574714725,100,1.8112660749864156,3,5521,55.72,António José Calaça Pereira Roque,2021,0.6851851851851852,PTP,['PTP']
4796,False,0,0.18112660749864154,False,10,Ponta do Sol,Madeira,False,21,0.38036587574714725,100,1.8112660749864156,3,5521,55.72,Fátima Cristina Macedo de Sousa Carvalho,2021,0.1851851851851852,RIR,['RIR']
4797,False,0,1.144492131616595,False,24,Porto Moniz,Madeira,False,22,1.0491177873152122,28,1.335240820219361,4,2097,68.71,Paulo José Rodrigues Jardim,2021,1.172447484123107,PCP-PEV,['PCP-PEV']
4798,False,2,41.77396280400572,False,876,Porto Moniz,Madeira,False,22,1.0491177873152122,28,1.335240820219361,4,2097,68.71,Eduardo Raimundo Sá Silva,2021,42.7943331704934,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4799,True,3,54.697186456843106,True,1147,Porto Moniz,Madeira,False,22,1.0491177873152122,28,1.335240820219361,4,2097,68.71,João Emanuel Silva Câmara,2021,56.033219345383486,PS,['PS']
4800,False,0,0.60790273556231,False,22,Porto Santo,Madeira,False,30,0.8289582757667865,60,1.657916551533573,1,3619,69.12,João Mário Antunes Palla Lizardo,2021,0.6234060640408048,PCP-PEV,['PCP-PEV']
4801,True,3,50.870406189555126,True,1841,Porto Santo,Madeira,False,30,0.8289582757667865,60,1.657916551533573,1,3619,69.12,Nuno Filipe Melim Batista,2021,52.16775290450553,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4802,False,0,0.7184305056645481,False,26,Porto Santo,Madeira,False,30,0.8289582757667865,60,1.657916551533573,1,3619,69.12,António Emanuel Drumond de Melim,2021,0.7367526211391329,PPM,['PPM']
4803,False,1,30.146449295385462,False,1091,Porto Santo,Madeira,False,30,0.8289582757667865,60,1.657916551533573,1,3619,69.12,Luís Miguel Paixão Brito,2021,30.915273448568996,PS,['PS']
4804,False,1,15.169936446532192,False,549,Porto Santo,Madeira,False,30,0.8289582757667865,60,1.657916551533573,1,3619,69.12,Luís Eduardo Guiance Bettencourt,2021,15.556814961745538,UNE,['UNE']
4805,False,0,8.021534320323015,False,596,Ribeira Brava,Madeira,False,95,1.278600269179004,221,2.97442799461642,4,7430,52.99,Celestino Gomes Sebastião,2021,8.377846499859432,CH,['CH']
4806,False,0,1.7362045760430687,False,129,Ribeira Brava,Madeira,False,95,1.278600269179004,221,2.97442799461642,4,7430,52.99,Marcelino Vitorino Santos Rodrigues,2021,1.813325836378971,PCP-PEV,['PCP-PEV']
4807,False,1,20.75370121130552,False,1542,Ribeira Brava,Madeira,False,95,1.278600269179004,221,2.97442799461642,4,7430,52.99,Olga Maria de Ascensão Fernandes,2021,21.675569299971887,PS,['PS']
4808,False,0,2.0457604306864066,False,152,Ribeira Brava,Madeira,False,95,1.278600269179004,221,2.97442799461642,4,7430,52.99,José Benício Gouveia Rodrigues,2021,2.136631993252741,PTP,['PTP']
4809,True,6,63.18977119784657,True,4695,Ribeira Brava,Madeira,False,95,1.278600269179004,221,2.97442799461642,4,7430,52.99,Ricardo António Nascimento,2021,65.99662637053697,RB1,['RB1']
4810,False,0,2.2690143401706298,False,500,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,Nélio Paulo de Sousa Gouveia,2021,2.3311110075061774,CH,['CH']
4811,False,0,1.0392085677981484,False,229,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,Humberto Nuno de Carvalho Homem e Morna Gomes,2021,1.0676488414378293,IL,['IL']
4812,True,5,54.07514975494645,True,11916,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,Filipe Martiniano Martins de Sousa,2021,55.55503753088722,JPP,['JPP']
4813,False,0,1.6518424396442184,False,364,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,Dírio Leão Ramos,2021,1.6970488134644972,PCP-PEV,['PCP-PEV']
4814,False,0,0.6534761299691414,False,144,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,José Roberto Alves Araújo Jardim,2021,0.6713599701617792,PDR.MPT.A,"['A', 'MPT', 'PDR']"
4815,False,2,27.96333272826284,False,6162,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,Brício André Martins de Araújo,2021,28.72861205650613,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4816,False,0,7.578507896169903,False,1670,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,Mafalda Isabel de Jesus Gonçalves Figueira,2021,7.785910765070633,PS,['PS']
4817,False,0,1.6745325830459248,False,369,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,José Manuel da Mata Vieira Coelho,2021,1.7203599235395588,PTP,['PTP']
4818,False,0,0.4311127246324197,False,95,Santa Cruz,Madeira,False,170,0.7714648756580141,417,1.8923579597023052,5,22036,55.07,Renato Fernandes Abreu,2021,0.44291109142617374,RIR,['RIR']
4819,True,4,58.0982905982906,True,2719,Santana,Madeira,False,37,0.7905982905982906,85,1.8162393162393164,6,4680,62.68,Márcio Dinarte da Silva Fernandes,2021,59.65335673541027,CDS-PP,['CDS-PP']
4820,False,0,0.9188034188034189,False,43,Santana,Madeira,False,37,0.7905982905982906,85,1.8162393162393164,6,4680,62.68,Elsa Margarita dos Santos Mendonça,2021,0.9433962264150944,PCP-PEV,['PCP-PEV']
4821,False,1,27.115384615384613,False,1269,Santana,Madeira,False,37,0.7905982905982906,85,1.8162393162393164,6,4680,62.68,João Paulo Marques Luís,2021,27.841158402808247,PPD/PSD,['PPD/PSD']
4822,False,0,10.662393162393162,False,499,Santana,Madeira,False,37,0.7905982905982906,85,1.8162393162393164,6,4680,62.68,Tânia José Ornelas Freitas,2021,10.947784115840282,PS,['PS']
4823,False,0,0.5982905982905984,False,28,Santana,Madeira,False,37,0.7905982905982906,85,1.8162393162393164,6,4680,62.68,Elsa Maria Ferreira Freitas,2021,0.614304519526108,RIR,['RIR']
4824,False,0,12.39843514896178,False,412,São Vicente,Madeira,False,38,1.1435449894673488,102,3.069515498043936,3,3323,55.49,José Carlos Gonçalves,2021,12.943763744894754,IL,['IL']
4825,False,0,0.9930785434848028,False,33,São Vicente,Madeira,False,38,1.1435449894673488,102,3.069515498043936,3,3323,55.49,António Carlos Baptista Monteiro,2021,1.0367577756833177,PCP-PEV,['PCP-PEV']
4826,True,5,70.47848329822449,True,2342,São Vicente,Madeira,False,38,1.1435449894673488,102,3.069515498043936,3,3323,55.49,José António Gonçalves Garcês,2021,73.57838517122211,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4827,False,0,9.298826361721337,False,309,São Vicente,Madeira,False,38,1.1435449894673488,102,3.069515498043936,3,3323,55.49,Helena Carla Barbado Freitas,2021,9.707822808671066,PS,['PS']
4828,False,0,1.8958772193800784,False,63,São Vicente,Madeira,False,38,1.1435449894673488,102,3.069515498043936,3,3323,55.49,Alexandro Dário Gouveia Pestana,2021,1.9792648444863337,PTP,['PTP']
4829,False,0,0.7222389407162202,False,24,São Vicente,Madeira,False,38,1.1435449894673488,102,3.069515498043936,3,3323,55.49,Artur Jorge da Silva Martins,2021,0.7540056550424128,RIR,['RIR']
4830,False,0,3.0179028132992327,False,59,Alter do Chão,Portalegre,False,33,1.687979539641944,24,1.227621483375959,4,1955,72.43,Ângelo Maria Martins Silveira Pereira,2021,3.108535300316122,BE,['BE']
4831,False,0,3.273657289002557,False,64,Alter do Chão,Portalegre,False,33,1.687979539641944,24,1.227621483375959,4,1955,72.43,Maria Manuel Maças Romão Tavares,2021,3.371970495258166,CH,['CH']
4832,False,0,7.161125319693094,False,140,Alter do Chão,Portalegre,False,33,1.687979539641944,24,1.227621483375959,4,1955,72.43,Romão Buxo da Trindade,2021,7.37618545837724,PCP-PEV,['PCP-PEV']
4833,True,3,43.785166240409204,True,856,Alter do Chão,Portalegre,False,33,1.687979539641944,24,1.227621483375959,4,1955,72.43,Francisco José Cordeiro Miranda,2021,45.10010537407798,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4834,False,2,39.846547314578004,False,779,Alter do Chão,Portalegre,False,33,1.687979539641944,24,1.227621483375959,4,1955,72.43,Francisco António Martins dos Reis,2021,41.04320337197049,PS,['PS']
4835,False,0,1.539250897896357,False,30,Arronches,Portalegre,False,28,1.4366341713699333,15,0.7696254489481785,3,1949,77.16,Ricardo Jorge Amiguinho Cordeiro,2021,1.5739769150052465,CH,['CH']
4836,False,0,2.5654181631605955,False,50,Arronches,Portalegre,False,28,1.4366341713699333,15,0.7696254489481785,3,1949,77.16,Filipe Miguel Vicente Batuca,2021,2.6232948583420774,PCP-PEV,['PCP-PEV']
4837,True,3,53.25808106721396,True,1038,Arronches,Portalegre,False,28,1.4366341713699333,15,0.7696254489481785,3,1949,77.16,João Carlos Ventura Crespo,2021,54.45960125918153,PPD/PSD,['PPD/PSD']
4838,False,2,40.43099025141098,False,788,Arronches,Portalegre,False,28,1.4366341713699333,15,0.7696254489481785,3,1949,77.16,João Luís Moacho Feiteira,2021,41.34312696747114,PS,['PS']
4839,False,1,13.921971252566735,False,339,Avis,Portalegre,False,60,2.4640657084188913,46,1.88911704312115,6,2435,70.93,Maria Margarida de Abreu Narciso Pacheco Quental,2021,14.555603263203091,GCA,['GCA']
4840,True,3,54.90759753593429,True,1337,Avis,Portalegre,False,60,2.4640657084188913,46,1.88911704312115,6,2435,70.93,Nuno Paulo Augusto da Silva,2021,57.406612279948476,PCP-PEV,['PCP-PEV']
4841,False,0,6.242299794661191,False,152,Avis,Portalegre,False,60,2.4640657084188913,46,1.88911704312115,6,2435,70.93,Giselle Custódia Lopes,2021,6.526406182911121,PPD/PSD,['PPD/PSD']
4842,False,1,20.57494866529774,False,501,Avis,Portalegre,False,60,2.4640657084188913,46,1.88911704312115,6,2435,70.93,Rui Miguel Delicado Nunes,2021,21.51137827393731,PS,['PS']
4843,False,0,2.167766258246937,False,92,Campo Maior,Portalegre,False,100,2.35626767200754,65,1.5315739868049012,3,4244,60.16,José Carlos Soares,2021,2.25545476832557,BE,['BE']
4844,False,0,11.592836946277098,False,492,Campo Maior,Portalegre,False,100,2.35626767200754,65,1.5315739868049012,3,4244,60.16,Bruno Miguel Gaminha Borrega,2021,12.061779848001962,CH,['CH']
4845,False,2,29.948162111215833,False,1271,Campo Maior,Portalegre,False,100,2.35626767200754,65,1.5315739868049012,3,4244,60.16,Paulo Ivo Sabino Martins de Almeida,2021,31.159597940671734,PCP-PEV,['PCP-PEV']
4846,True,3,52.403393025447684,True,2224,Campo Maior,Portalegre,False,100,2.35626767200754,65,1.5315739868049012,3,4244,60.16,Luis Fernando Martins Rosinha,2021,54.52316744300073,PS,['PS']
4847,False,0,1.2048192771084338,False,24,Castelo de Vide,Portalegre,False,46,2.3092369477911645,22,1.104417670682731,4,1992,74.22,Lucina Aurora Alexandre de Morais Baptista,2021,1.2474012474012475,CDS-PP,['CDS-PP']
4848,False,0,2.86144578313253,False,57,Castelo de Vide,Portalegre,False,46,2.3092369477911645,22,1.104417670682731,4,1992,74.22,Fernando Carmosino Simões Bastos Silva,2021,2.9625779625779627,PCP-PEV,['PCP-PEV']
4849,True,3,50.401606425702816,True,1004,Castelo de Vide,Portalegre,False,46,2.3092369477911645,22,1.104417670682731,4,1992,74.22,António Manuel das Neves Nobre Pita,2021,52.18295218295218,PPD/PSD,['PPD/PSD']
4850,False,2,42.11847389558233,False,839,Castelo de Vide,Portalegre,False,46,2.3092369477911645,22,1.104417670682731,4,1992,74.22,Cecilia de Jesus Neves Casado Vidiera de Oliveira,2021,43.607068607068605,PS,['PS']
4851,False,0,0.87070091423596,False,20,Crato,Portalegre,False,32,1.393121462777536,22,0.957771005659556,4,2297,77.24,António Lourença de Almeida Pinheiro,2021,0.8916629514043692,CH,['CH']
4852,False,1,19.15542011319112,False,440,Crato,Portalegre,False,32,1.393121462777536,22,0.957771005659556,4,2297,77.24,José Correia da Luz,2021,19.61658493089612,NC,['NC']
4853,False,1,15.280801044841096,False,351,Crato,Portalegre,False,32,1.393121462777536,22,0.957771005659556,4,2297,77.24,Florinda João Requeixa Ribeiro Fortunato Raposo,2021,15.648684797146679,PCP-PEV,['PCP-PEV']
4854,False,1,18.415324336090553,False,423,Crato,Portalegre,False,32,1.393121462777536,22,0.957771005659556,4,2297,77.24,Marco Fernando Duque de Mendonça,2021,18.85867142220241,PPD/PSD,['PPD/PSD']
4855,False,2,43.92686112320418,True,1009,Crato,Portalegre,False,32,1.393121462777536,22,0.957771005659556,4,2297,77.24,Joaquim Bernardo dos Santos Diogo,2021,44.98439589835042,PS,['PS']
4856,False,0,9.762481822588462,False,1007,Elvas,Portalegre,False,203,1.9680077556955888,154,1.492971400872516,7,10315,54.92,José Lérias Trindade,2021,10.112472384012854,CH,['CH']
4857,False,3,37.86718371303927,True,3906,Elvas,Portalegre,False,203,1.9680077556955888,154,1.492971400872516,7,10315,54.92,José António Rondão Almeida,2021,39.22474392448283,MCPE,['MCPE']
4858,False,0,3.8487639360155113,False,397,Elvas,Portalegre,False,203,1.9680077556955888,154,1.492971400872516,7,10315,54.92,José António Saraiva Brinquete,2021,3.9867443261699136,PCP-PEV,['PCP-PEV']
4859,False,1,13.86330586524479,False,1430,Elvas,Portalegre,False,203,1.9680077556955888,154,1.492971400872516,7,10315,54.92,Paula Cristina Henriques Mota Calado,2021,14.360313315926893,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4860,False,3,31.19728550654387,False,3218,Elvas,Portalegre,False,203,1.9680077556955888,154,1.492971400872516,7,10315,54.92,Nuno Miguel Fernandes Mocinha,2021,32.31572604940751,PS,['PS']
4861,False,0,8.431793770139635,False,157,Fronteira,Portalegre,False,54,2.9001074113856067,55,2.9538131041890443,3,1862,71.15,José Manuel Rodrigues Madeira,2021,8.956075299486594,CH,['CH']
4862,False,0,5.424274973147154,False,101,Fronteira,Portalegre,False,54,2.9001074113856067,55,2.9538131041890443,3,1862,71.15,Bruno Ricardo Lino Vassalo,2021,5.76155162578437,PCP-PEV,['PCP-PEV']
4863,True,4,58.109559613319014,True,1082,Fronteira,Portalegre,False,54,2.9001074113856067,55,2.9538131041890443,3,1862,71.15,Rogério David Sádio da Silva,2021,61.72276098117513,PPD/PSD,['PPD/PSD']
4864,False,1,22.18045112781955,False,413,Fronteira,Portalegre,False,54,2.9001074113856067,55,2.9538131041890443,3,1862,71.15,Fernando Joaquim Ferreira Abegão,2021,23.55961209355391,PS,['PS']
4865,False,0,3.6853932584269664,False,82,Gavião,Portalegre,False,49,2.202247191011236,47,2.1123595505617976,4,2225,69.53,António Carlos Cordeiro Miranda,2021,3.8515735086895257,CH,['CH']
4866,False,1,24.49438202247191,False,545,Gavião,Portalegre,False,49,2.202247191011236,47,2.1123595505617976,4,2225,69.53,Rui Manuel Fernandes Vieira,2021,25.598872710192577,PCP-PEV,['PCP-PEV']
4867,False,1,20.269662921348313,False,451,Gavião,Portalegre,False,49,2.202247191011236,47,2.1123595505617976,4,2225,69.53,Vitor José da Rosa Filipe,2021,21.18365429779239,PPD/PSD,['PPD/PSD']
4868,True,3,47.235955056179776,True,1051,Gavião,Portalegre,False,49,2.202247191011236,47,2.1123595505617976,4,2225,69.53,José Fernando da Silva Pio,2021,49.36589948332551,PS,['PS']
4869,False,0,1.9980506822612085,False,41,Marvão,Portalegre,False,29,1.4132553606237817,34,1.6569200779727096,4,2052,75.3,Helder António Ramilo Pires,2021,2.0613373554550023,CH,['CH']
4870,False,0,2.53411306042885,False,52,Marvão,Portalegre,False,29,1.4132553606237817,34,1.6569200779727096,4,2052,75.3,Marina Anacleto Costa,2021,2.6143790849673203,PCP-PEV,['PCP-PEV']
4871,True,3,48.19688109161793,True,989,Marvão,Portalegre,False,29,1.4132553606237817,34,1.6569200779727096,4,2052,75.3,Luis António Abelho Sobreira Vitorino,2021,49.72347913524384,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4872,False,2,44.200779727095515,False,907,Marvão,Portalegre,False,29,1.4132553606237817,34,1.6569200779727096,4,2052,75.3,Jorge Miguel da Silva Rosado,2021,45.60080442433384,PS,['PS']
4873,False,0,7.1348940914158305,False,128,Monforte,Portalegre,False,22,1.2263099219620959,29,1.6164994425863992,4,1794,70.16,João Augusto Cabeça Ramos de Moura,2021,7.343660355708548,CH,['CH']
4874,True,4,62.374581939799334,True,1119,Monforte,Portalegre,False,22,1.2263099219620959,29,1.6164994425863992,4,1794,70.16,Gonçalo Nuno Ribeiro Brandão Amanso Pataca Lagem,2021,64.19965576592082,PCP-PEV,['PCP-PEV']
4875,False,0,5.2396878483835,False,94,Monforte,Portalegre,False,22,1.2263099219620959,29,1.6164994425863992,4,1794,70.16,Cristóvão da Conceição Ventura Crespo,2021,5.393000573723465,PPD/PSD,['PPD/PSD']
4876,False,1,22.40802675585284,False,402,Monforte,Portalegre,False,22,1.2263099219620959,29,1.6164994425863992,4,1794,70.16,Maria Jerónima Laranjo Fonseca da Silva,2021,23.06368330464716,PS,['PS']
4877,False,0,4.123982138166536,False,157,Nisa,Portalegre,False,65,1.7073811400052534,59,1.5497767270816916,7,3807,66.86,Amilcar Rodrigues Pires,2021,4.262829215313603,CH,['CH']
4878,False,1,23.79826635145784,False,906,Nisa,Portalegre,False,65,1.7073811400052534,59,1.5497767270816916,7,3807,66.86,Maria de Fátima Semedo Dias,2021,24.599511267988053,PCP-PEV,['PCP-PEV']
4879,False,1,14.420803782505912,False,549,Nisa,Portalegre,False,65,1.7073811400052534,59,1.5497767270816916,7,3807,66.86,Manuel António Rosmaninho Bichardo,2021,14.906326364376868,PPD/PSD,['PPD/PSD']
4880,True,3,54.39978986078277,True,2071,Nisa,Portalegre,False,65,1.7073811400052534,59,1.5497767270816916,7,3807,66.86,Maria Idalina Alves Trindade,2021,56.23133315232147,PS,['PS']
4881,False,0,3.415799831318527,False,243,Ponte de Sor,Portalegre,False,210,2.9519257801518135,122,1.7149283103739106,5,7114,51.34,Maria Antónia Gonçalves da Silva Frio,2021,3.5830138602182244,BE,['BE']
4882,False,0,7.211132977228001,False,513,Ponte de Sor,Portalegre,False,210,2.9519257801518135,122,1.7149283103739106,5,7114,51.34,Ana Sofia Ferreira Albuquerque Cavalheiro da Silva,2021,7.564140371571808,CH,['CH']
4883,False,1,14.337925217880237,False,1020,Ponte de Sor,Portalegre,False,210,2.9519257801518135,122,1.7149283103739106,5,7114,51.34,Nuno Miguel Pereira Nunes Alvarenga,2021,15.039811265113537,PCP-PEV,['PCP-PEV']
4884,False,0,6.2833848748945735,False,447,Ponte de Sor,Portalegre,False,210,2.9519257801518135,122,1.7149283103739106,5,7114,51.34,Paulo Jorge Pereira Martins,2021,6.590976113240932,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4885,True,6,64.08490300815293,True,4559,Ponte de Sor,Portalegre,False,210,2.9519257801518135,122,1.7149283103739106,5,7114,51.34,Hugo Luís Pereira Hilário,2021,67.2220583898555,PS,['PS']
4886,False,0,0.40753556324490575,False,53,Portalegre,Portalegre,False,159,1.2226066897347174,130,0.9996155324875048,7,13005,64.92,António Maria Ramos Ricardo,2021,0.41679773513683555,BE,['BE']
4887,False,0,1.9454056132256825,False,253,Portalegre,Portalegre,False,159,1.2226066897347174,130,0.9996155324875048,7,13005,64.92,Luís Samuel Duarte Silva Lupi,2021,1.9896193771626298,CH,['CH']
4888,False,2,25.12110726643599,False,3267,Portalegre,Portalegre,False,159,1.2226066897347174,130,0.9996155324875048,7,13005,64.92,Maria Adelaide Franco Lebreiro de Aguiar Marques Teixeira,2021,25.692041522491348,CLIP,['CLIP']
4889,False,0,6.559015763168012,False,853,Portalegre,Portalegre,False,159,1.2226066897347174,130,0.9996155324875048,7,13005,64.92,Hugo Chichorro e Silva Capote,2021,6.708084303240012,PCP-PEV,['PCP-PEV']
4890,False,3,38.39292579777009,True,4993,Portalegre,Portalegre,False,159,1.2226066897347174,130,0.9996155324875048,7,13005,64.92,Fermelinda de Jesus Pombo Carvalho,2021,39.265492293173956,PPD/PSD.CDS-PP,"['CDS-PP', 'PPD/PSD']"
4891,False,2,25.351787773933104,False,3297,Portalegre,Portalegre,False,159,1.2226066897347174,130,0.9996155324875048,7,13005,64.92,Luís David Trindade de Moreira Testa,2021,25.92796476879522,PS,['PS']
4892,False,0,2.601054481546573,False,74,Sousel,Portalegre,False,42,1.476274165202109,50,1.7574692442882252,4,2845,73.04,Luís da Silva Madeira,2021,2.687976752633491,CH,['CH']
4893,False,0,4.323374340949034,False,123,Sousel,Portalegre,False,42,1.476274165202109,50,1.7574692442882252,4,2845,73.04,Maria Margarida Fortio Fernandes,2021,4.46785325099891,PCP-PEV,['PCP-PEV']
4894,False,1,27.66256590509666,False,787,Sousel,Portalegre,False,42,1.476274165202109,50,1.7574692442882252,4,2845,73.04,Armando Jorge Mendonça Varela,2021,28.586996004358884,PPD/PSD,['PPD/PSD']
4895,True,4,62.1792618629174,True,1769,Sousel,Portalegre,False,42,1.476274165202109,50,1.7574692442882252,4,2845,73.04,Manuel Joaquim Silva Valério,2021,64.25717399200872,PS,['PS']
4896,False,0,2.126698292832478,False,659,Amarante,Porto,False,556,1.7943008358343824,325,1.0488269274211766,26,30987,61.85,António Joaquim Marinho da Silva,2021,2.188932438716535,BE,['BE']
