Year,alternateCandidates,mandates,party,presidents,votes.absoluteMajority,votes.constituenctyCounter,votes.mandates,votes.percentage,votes.presidents,votes.votes,county,district,availableMandates,blankVotes,blankVotesPercentage,displayMessage,hasNoVoting,nullVotes,nullVotesPercentage,numberParishes,numberVoters,percentageVoters,candidatos,year,votes.validVotesPercentage
2021,,,PAN,,0,1,0,2.89,0,2066,Gondomar,Porto,0,2311,3.24,,FALSE,1462,2.05,7,71375,48.82,NUNO FILIPE PEREIRA DOS SANTOS,2021,3.06
2021,,,PCP-PEV,,0,1,1,10.84,0,7735,Gondomar,Porto,0,2311,3.24,,FALSE,1462,2.05,7,71375,48.82,CRISTINA ALEXANDRA RIBEIRO COELHO,2021,11.44
2021,,,PPD/PSD.CDS-PP,,0,1,3,21.58,0,15400,Gondomar,Porto,0,2311,3.24,,FALSE,1462,2.05,7,71375,48.82,JORGE MANUEL DE CASTRO FERREIRA DE ASCENÇÃO,2021,22.78
2021,,,PS,,1,1,7,46.89,1,33469,Gondomar,Porto,0,2311,3.24,,FALSE,1462,2.05,7,71375,48.82,MARCO ANDRÉ DOS SANTOS MARTINS LOPES,2021,49.51
2021,,,B.E.,,0,1,0,1.49,0,421,Lousada,Porto,0,422,1.5,,FALSE,272,0.97,15,28176,67.97,DANIELA FERNANDA BORGES LEAL,2021,1.53
2021,,,CH,,0,1,0,1.52,0,429,Lousada,Porto,0,422,1.5,,FALSE,272,0.97,15,28176,67.97,ZUZANA ALEXANDRA DE LEITE MOREIRA,2021,1.56
2021,,,PCP-PEV,,0,1,0,1.15,0,325,Lousada,Porto,0,422,1.5,,FALSE,272,0.97,15,28176,67.97,MATEUS MARTINS LARANJEIRA,2021,1.18
2021,,,PPD/PSD.CDS-PP,,0,1,2,33.95,0,9567,Lousada,Porto,0,422,1.5,,FALSE,272,0.97,15,28176,67.97,CRISTOVÁO SIMÃO OLIVEIRA RIBEIRO,2021,34.81
2021,,,PS,,1,1,5,58.78,1,16561,Lousada,Porto,0,422,1.5,,FALSE,272,0.97,15,28176,67.97,PEDRO DANIEL MACHADO GOMES,2021,60.26
2021,,,R.I.R.,,0,1,0,0.64,0,179,Lousada,Porto,0,422,1.5,,FALSE,272,0.97,15,28176,67.97,PAULO JOSÉ MEIRELES DE SOUSA,2021,0.65
2021,,,B.E.,,0,1,0,5.16,0,3159,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,SILVESTRE SANTOS GOMES PEREIRA,2021,5.49
2021,,,CH,,0,1,0,3.85,0,2355,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,ANDRÉ PEDRO DE ALMEIDA,2021,4.09
2021,,,IL,,0,1,0,3.66,0,2240,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,MARIANA MENDES NINA SILVESTRE,2021,3.89
2021,,,PAN,,0,1,0,3.74,0,2291,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,JOÃO FILIPE PIRES BORGES,2021,3.98
2021,,,PCP-PEV,,0,1,0,4.81,0,2946,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,MANUEL ALFREDO DA ROCHA MAIA,2021,5.12
2021,,,PPD/PSD.CDS-PP,,1,1,6,40.42,1,24732,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,ANTÓNIO DOMINGOS DA SILVA TIAGO,2021,42.94
2021,,,PPM,,0,1,0,0.21,0,128,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,ANTÓNIO JOÃO FONTES MAIA,2021,0.22
2021,,,PS,,0,1,5,32.26,0,19740,Maia,Porto,0,2425,3.96,,FALSE,1178,1.93,10,61194,52.31,JOSÉ FRANCISCO FERREIRA DA SILVA VIEIRA DE CARVALHO,2021,34.28
2021,,,B.E.,,0,1,0,1.28,0,387,Marco de Canaveses,Porto,0,372,1.23,,FALSE,383,1.27,16,30247,66.64,NUNO MIGUEL LEITE DE SOUSA TEIXEIRA,2021,1.31
2021,,,CH,,0,1,0,1.57,0,474,Marco de Canaveses,Porto,0,372,1.23,,FALSE,383,1.27,16,30247,66.64,PATRÍCIA HELENA FREITAS DE MAGALHÃES,2021,1.61
2021,,,PCP-PEV,,0,1,0,1.41,0,426,Marco de Canaveses,Porto,0,372,1.23,,FALSE,383,1.27,16,30247,66.64,JOSÉ LUÍS CARVALHO DE SOUSA,2021,1.44
2021,,,PPD/PSD.CDS-PP,,0,1,2,34.21,0,10347,Marco de Canaveses,Porto,0,372,1.23,,FALSE,383,1.27,16,30247,66.64,MARIA AMÉLIA DUARTE FERREIRA,2021,35.08
2021,,,PS,,1,1,5,59.04,1,17858,Marco de Canaveses,Porto,0,372,1.23,,FALSE,383,1.27,16,30247,66.64,CRISTINA LASALETE CARDOSO VIEIRA,2021,60.55
2021,,,ANTÓNIO PARADA SIM!,,0,1,1,9.87,0,6873,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,ANTÓNIO MANUEL GOMES SANTOS PARADA,2021,10.38
2021,,,B.E.,,0,1,0,5.66,0,3938,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,CARLA MÓNICA DA SILVA FONSECA,2021,5.95
2021,,,CH,,0,1,0,3.8,0,2646,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,ISRAEL PONTES RAMOS LOPES AUGUSTO,2021,4
2021,,,IL,,0,1,0,4.7,0,3271,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,HUMBERTO TOMAZ DE SOUSA ALMEIDA E SILVA,2021,4.94
2021,,,MI,,0,1,0,0.93,0,650,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,JOAQUIM JORGE COSTA RIBEIRO,2021,0.98
2021,,,PAN,,0,1,0,2.71,0,1885,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,NUNO RODRIGO ANDRADE TAVARES PIRES,2021,2.85
2021,,,PCP-PEV,,0,1,1,6.58,0,4580,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,JOSÉ PEDRO DA SILVA RODRIGUES,2021,6.92
2021,,,PPD/PSD.CDS-PP,,0,1,2,17.25,0,12015,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,BRUNO FILIPE MONTEIRO PEREIRA,2021,18.14
2021,,,PS,,1,1,7,43.62,1,30373,Matosinhos,Porto,0,2250,3.23,,FALSE,1155,1.66,4,69636,46.01,LUÍSA MARIA NEVES SALGUEIRO,2021,45.86
2021,,,B.E.,,0,1,0,1.39,0,681,Paredes,Porto,0,960,1.96,,FALSE,824,1.68,18,49085,66.07,JOÃO PEDRO FERNANDES FERREIRA,2021,1.44
2021,,,CH,,0,1,0,1.67,0,819,Paredes,Porto,0,960,1.96,,FALSE,824,1.68,18,49085,66.07,MARIA TERESA FERREIRA MONTEIRO,2021,1.73
2021,,,NC/A,,0,1,0,2.69,0,1322,Paredes,Porto,0,960,1.96,,FALSE,824,1.68,18,49085,66.07,JOSÉ MANUEL DE PINHO FERREIRA,2021,2.79
2021,,,PCP-PEV,,0,1,0,2.38,0,1168,Paredes,Porto,0,960,1.96,,FALSE,824,1.68,18,49085,66.07,ÁLVARO DOS SANTOS PINTO,2021,2.47
2021,,,PPD/PSD.CDS-PP,,0,1,2,25.79,0,12660,Paredes,Porto,0,960,1.96,,FALSE,824,1.68,18,49085,66.07,LUÍS RICARDO MOREIRA DE SOUSA,2021,26.76
2021,,,PS,,1,1,7,62.44,1,30651,Paredes,Porto,0,960,1.96,,FALSE,824,1.68,18,49085,66.07,JOSÉ ALEXANDRE DA SILVA ALMEIDA,2021,64.8
2021,,,CDS-PP,,0,1,0,1.56,0,500,Paços de Ferreira,Porto,0,609,1.9,,FALSE,442,1.38,12,32092,65.74,LUDGERO ALBERTO SIMÃO PEREIRA,2021,1.61
2021,,,CH,,0,1,0,2.22,0,714,Paços de Ferreira,Porto,0,609,1.9,,FALSE,442,1.38,12,32092,65.74,CÁTIA RAFAELA TEIXEIRA DOS SANTOS,2021,2.3
2021,,,PCP-PEV,,0,1,0,3.24,0,1039,Paços de Ferreira,Porto,0,609,1.9,,FALSE,442,1.38,12,32092,65.74,JOÃO PAULO MACHADO PEREIRA DE CARVALHO,2021,3.35
2021,,,PPD/PSD,,0,1,3,33.92,0,10887,Paços de Ferreira,Porto,0,609,1.9,,FALSE,442,1.38,12,32092,65.74,ARTUR ALEXANDRE SOARES DA COSTA,2021,35.07
2021,,,PS,,1,1,4,55.78,1,17901,Paços de Ferreira,Porto,0,609,1.9,,FALSE,442,1.38,12,32092,65.74,HUMBERTO FERNANDO LEÃO PACHECO DE BRITO,2021,57.67
2021,,,B.E.,,0,1,0,1.66,0,727,Penafiel,Porto,0,633,1.45,,FALSE,586,1.34,28,43664,70.49,DUARTE JOÃO DA COSTA GRAÇA,2021,1.71
2021,,,CH,,0,1,0,2.17,0,947,Penafiel,Porto,0,633,1.45,,FALSE,586,1.34,28,43664,70.49,CARLA SANDRA PIRES SILVESTRE,2021,2.23
2021,,,PCP-PEV,,0,1,0,1.93,0,843,Penafiel,Porto,0,633,1.45,,FALSE,586,1.34,28,43664,70.49,BRUNO ALEXANDRE FERREIRA DE SOUSA,2021,1.99
2021,,,PPD/PSD.CDS-PP,,1,1,6,60.51,1,26422,Penafiel,Porto,0,633,1.45,,FALSE,586,1.34,28,43664,70.49,ANTONINO AURÉLIO VIEIRA DE SOUSA,2021,62.25
2021,,,PS.RIR,,0,1,3,30.93,0,13506,Penafiel,Porto,0,633,1.45,,FALSE,586,1.34,28,43664,70.49,PAULO CÉSAR ARAÚJO CORREIA,2021,31.82
2021,,,B.E.,,0,1,1,6.25,0,6323,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,SÉRGIO AUGUSTO LEITE AIRES,2021,6.47
2021,,,CH,,0,1,0,2.95,0,2980,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,ANTÓNIO JOSÉ GONÇALVES FONSECA,2021,3.05
2021,,,E,,0,1,0,0.08,0,80,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,BRUNO MIGUEL BENIGNO REBELO,2021,0.08
2021,,,L,,0,1,0,0.46,0,462,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,DIAMANTINO JOSÉ VIDEIRA MATOS RAPOSINHO,2021,0.47
2021,,,PAN,,0,1,0,2.79,0,2819,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,BEBIANA MARIA RIBEIRO DA CUNHA,2021,2.89
2021,,,PCP-PEV,,0,1,1,7.53,0,7609,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,MARIA ILDA CAS COSTA FIGUEIREDO,2021,7.79
2021,,,PPD/PSD,,0,1,2,17.24,0,17426,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,VLADIMIRO MOTA CARDOSO FELIZ,2021,17.84
2021,,,PPM,,0,1,0,0.21,0,212,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,DIOGO DA ROCHA ANTUNES DE ARAÚJO DANTAS,2021,0.22
2021,,,PS,,0,1,3,18,0,18201,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,TIAGO BARBOSA RIBEIRO,2021,18.63
2021,,,RM,,0,1,6,40.72,1,41167,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,RUI DE CARVALHO DE ARAÚJO MOREIRA,2021,42.14
2021,,,VP,,0,1,0,0.42,0,423,Porto,Porto,0,2251,2.23,,FALSE,1148,1.14,7,101101,48.81,ANDRÉ DE ALMEIDA EIRA,2021,0.43
2021,,,B.E.,,0,1,0,2.85,0,826,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,ANA FILIPA MORAIS DE AFONSECA,2021,2.99
2021,,,CDS-PP,,0,1,0,3.39,0,982,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,JOAQUIM ARTUR SALAZAR CASTELO BRANCO,2021,3.56
2021,,,CH,,0,1,0,5.51,0,1593,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,SÓNIA VIEIRA DE CARVALHO,2021,5.77
2021,,,IL,,0,1,0,3.47,0,1003,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,RICARDO INÁCIO VELOSO ZAMITH DE PASSOS,2021,3.64
2021,,,PAN,,0,1,0,2.36,0,683,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,DIANA DUARTE VIANEZ,2021,2.48
2021,,,PCP-PEV,,0,1,0,4.18,0,1211,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,ARTUR JORGE DA SILVA MACHADO,2021,4.39
2021,,,PPD/PSD,,1,1,7,51.65,1,14946,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,AIRES HENRIQUE DO COUTO PEREIRA,2021,54.18
2021,,,PS,,0,1,2,21.92,0,6342,Póvoa de Varzim,Porto,0,959,3.31,,FALSE,392,1.35,7,28937,48.1,JOÃO LUÍS PINHEIRO TROCADO DA COSTA,2021,22.99
2021,,,B.E.,,0,1,0,6.05,0,2147,Santo Tirso,Porto,0,1384,3.9,,FALSE,551,1.55,14,35486,57.25,ANA ISABEL CARNEIRO GOVEIA DA SILVA,2021,6.4
2021,,,CH,,0,1,0,4.44,0,1577,Santo Tirso,Porto,0,1384,3.9,,FALSE,551,1.55,14,35486,57.25,JOANA MARIA GERALDES MALHEIRO MACHADO GUIMARÃES,2021,4.7
2021,,,NC/PPM,,0,1,0,1.58,0,562,Santo Tirso,Porto,0,1384,3.9,,FALSE,551,1.55,14,35486,57.25,HENRIQUE DA CRUZ PINHEIRO MACHADO,2021,1.68
2021,,,PCP-PEV,,0,1,0,3.47,0,1233,Santo Tirso,Porto,0,1384,3.9,,FALSE,551,1.55,14,35486,57.25,JOSÉ EDUARDO FERNANDES MAGALHÃES,2021,3.68
2021,,,PPD/PSD.CDS-PP,,0,1,2,18.63,0,6612,Santo Tirso,Porto,0,1384,3.9,,FALSE,551,1.55,14,35486,57.25,CARLOS JORGE CASTRO ALVES,2021,19.71
2021,,,PS,,1,1,7,60.36,1,21420,Santo Tirso,Porto,0,1384,3.9,,FALSE,551,1.55,14,35486,57.25,ALBERTO MANUEL MARTINS DA COSTA,2021,63.84
2021,,,CH,,0,1,0,2.43,0,511,Trofa,Porto,0,503,2.39,,FALSE,317,1.5,5,21069,62.27,RUI PEDRO ROSAS DOS SANTOS COSTA,2021,2.52
2021,,,PAN,,0,1,0,2.69,0,567,Trofa,Porto,0,503,2.39,,FALSE,317,1.5,5,21069,62.27,RODRIGO CAMPOS REIS,2021,2.8
2021,,,PCP-PEV,,0,1,0,2.29,0,483,Trofa,Porto,0,503,2.39,,FALSE,317,1.5,5,21069,62.27,FERNANDO JORGE DA SILVA E SÁ,2021,2.39
2021,,,PPD/PSD.CDS-PP,,1,1,5,56.47,1,11898,Trofa,Porto,0,503,2.39,,FALSE,317,1.5,5,21069,62.27,SÉRGIO HUMBERTO PEREIRA DA SILVA,2021,58.76
2021,,,PS,,0,1,2,32.23,0,6790,Trofa,Porto,0,503,2.39,,FALSE,317,1.5,5,21069,62.27,JOSÉ AMADEU FERREIRA DIAS,2021,33.53
2021,,,B.E.,,0,1,0,4.85,0,1955,Valongo,Porto,0,1462,3.63,,FALSE,889,2.21,4,40288,47.79,NUNO ANTÓNIO DIAS MONTEIRO,2021,5.15
2021,,,CH,,0,1,0,4.2,0,1693,Valongo,Porto,0,1462,3.63,,FALSE,889,2.21,4,40288,47.79,MARIA DO CARMO RIBEIRO LOPES,2021,4.46
2021,,,NC,,0,1,0,2.73,0,1100,Valongo,Porto,0,1462,3.63,,FALSE,889,2.21,4,40288,47.79,ANTÓNIO ARMINDO TORRES RAMALHO GOUVEIA,2021,2.9
2021,,,PAN,,0,1,0,2.98,0,1201,Valongo,Porto,0,1462,3.63,,FALSE,889,2.21,4,40288,47.79,VÍTOR FERNANDO PARATI MATOS RIBEIRO,2021,3.17
2021,,,PCP-PEV,,0,1,0,5.12,0,2062,Valongo,Porto,0,1462,3.63,,FALSE,889,2.21,4,40288,47.79,ADRIANO SOARES RIBEIRO,2021,5.44
2021,,,PPD/PSD.CDS-PP,,0,1,3,24.16,0,9732,Valongo,Porto,0,1462,3.63,,FALSE,889,2.21,4,40288,47.79,PAULO MIGUEL DA SILVA SANTOS,2021,25.65
2021,,,PS,,1,1,6,50.12,1,20194,Valongo,Porto,0,1462,3.63,,FALSE,889,2.21,4,40288,47.79,JOSÉ MANUEL PEREIRA RIBEIRO,2021,53.23
2021,,,B.E.,,0,1,0,4.61,0,5886,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,RENATO MANUEL CORDEIRO DE MOURA SOEIRO,2021,4.83
2021,,,CH,,0,1,0,4.21,0,5368,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,ALCIDES DO COUTO PEREIRA,2021,4.4
2021,,,IL,,0,1,0,2.95,0,3760,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,ORLANDO JOSÉ MENDES MONTEIRO DA SILVA,2021,3.08
2021,,,L,,0,1,0,0.46,0,582,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,ANA SOFIA POÇAS RIBEIRO,2021,0.48
2021,,,MPT.PDR,,0,1,0,0.48,0,606,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,VITOR MANUEL ANDRADE DA SILVA MARQUES,2021,0.5
2021,,,PAN,,0,1,0,2.73,0,3484,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,NUNO FERNANDO DA ASCENSÃO GOMES OLIVEIRA,2021,2.86
2021,,,PCP-PEV,,0,1,0,4.83,0,6162,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,DIANA JORGE MARTINS FERREIRA,2021,5.05
2021,,,PPD/PSD.CDS-PP.PPM,,0,1,2,17.57,0,22407,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,JOSÉ JOAQUIM CANCELA MOURA,2021,18.37
2021,,,PS,,1,1,9,57.79,1,73712,Vila Nova de Gaia,Porto,0,3562,2.79,,FALSE,2017,1.58,15,127546,47.69,EDUARDO VÍTOR DE ALMEIDA RODRIGUES,2021,60.44
2021,,,B.E.,,0,1,0,1.62,0,704,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,ANTÓNIO MANUEL LOURO MIGUEL,2021,1.68
2021,,,CDS-PP,,0,1,0,1.08,0,468,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,ARTUR SOUSA DO BONFIM,2021,1.11
2021,,,CH,,0,1,0,2.53,0,1097,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,ANTÓNIO LUIS VILELA BAPTISTA,2021,2.61
2021,,,IL,,0,1,0,1.68,0,727,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,RUI JORGE SAAVEDRA MAGALHÃES,2021,1.73
2021,,,NAU,,0,1,3,30.08,0,13045,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,MARIA ELISA DE CARVALHO FERRAZ,2021,31.06
2021,,,PAN,,0,1,0,1.68,0,728,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,JOÃO PAULO FANGUEIRO ALVES,2021,1.73
2021,,,PCP-PEV,,0,1,0,1.99,0,863,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,HUGO REI RAMOS AMORIM,2021,2.05
2021,,,PPD/PSD,,0,1,1,13.77,0,5974,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,FERNANDO PEDRO RAMOS SOARES,2021,14.22
2021,,,PS,,1,1,5,42.41,1,18395,Vila do Conde,Porto,0,945,2.18,,FALSE,427,0.98,21,43373,60.43,VITOR MANUEL MOREIRA DA COSTA,2021,43.8
2021,,,ALTERNATIVAcom,,0,1,1,9.4,0,1621,Abrantes,Santarém,0,413,2.4,,FALSE,278,1.61,13,17242,54.58,VASCO GUILHERME PISSARREIRA COELHO DAMAS,2021,9.79
2021,,,B.E.,,0,1,0,6.21,0,1071,Abrantes,Santarém,0,413,2.4,,FALSE,278,1.61,13,17242,54.58,ARMINDO RODRIGUES SILVEIRA,2021,6.47
2021,,,CH,,0,1,0,5.3,0,913,Abrantes,Santarém,0,413,2.4,,FALSE,278,1.61,13,17242,54.58,MÁRIO ALVES PAULO LUCAS,2021,5.52
2021,,,PCP-PEV,,0,1,0,5.23,0,901,Abrantes,Santarém,0,413,2.4,,FALSE,278,1.61,13,17242,54.58,JOÃO MANUEL CHALEIRA DAMAS,2021,5.44
2021,,,PPD/PSD,,0,1,1,14.06,0,2425,Abrantes,Santarém,0,413,2.4,,FALSE,278,1.61,13,17242,54.58,VITOR MANUEL PIEDADE MOURA,2021,14.65
2021,,,PS,,1,1,5,55.79,1,9620,Abrantes,Santarém,0,413,2.4,,FALSE,278,1.61,13,17242,54.58,MANUEL JORGE SÉNECA DA LUZ VALAMATOS DOS REIS,2021,58.12
2021,,,CH,,0,1,0,3.47,0,235,Alcanena,Santarém,0,141,2.08,,FALSE,126,1.86,7,6776,57.75,NUNO FILIPE FRAZÃO SANTOS,2021,3.61
2021,,,PCP-PEV,,0,1,0,6.74,0,457,Alcanena,Santarém,0,141,2.08,,FALSE,126,1.86,7,6776,57.75,IVO MONTEIRO SANTOS,2021,7.02
2021,,,PPD/PSD.CDS-PP.MPT,,1,1,4,46.49,1,3150,Alcanena,Santarém,0,141,2.08,,FALSE,126,1.86,7,6776,57.75,RUI FERNANDO ANASTÁCIO HENRIQUES,2021,48.39
2021,,,PS,,0,1,3,39.36,0,2667,Alcanena,Santarém,0,141,2.08,,FALSE,126,1.86,7,6776,57.75,HUGO ANDRÉ SILVA FERREIRA SANTARÉM,2021,40.97
2021,,,CH,,0,1,0,7.91,0,654,Almeirim,Santarém,0,238,2.88,,FALSE,108,1.31,4,8266,42.16,FLÁVIO FERNANDO RODRIGUES AREIAS,2021,8.26
2021,,,PCP-PEV,,0,1,1,10.66,0,881,Almeirim,Santarém,0,238,2.88,,FALSE,108,1.31,4,8266,42.16,BEATRIZ DE ALMEIDA SILVA APOLINÁRIO,2021,11.12
2021,,,PPD/PSD.CDS-PP,,0,1,0,8.96,0,741,Almeirim,Santarém,0,238,2.88,,FALSE,108,1.31,4,8266,42.16,NUNO MIGUEL CARDIGOS AFONSO ANTUNES FERNANDES,2021,9.36
2021,,,PS,,1,1,6,68.28,1,5644,Almeirim,Santarém,0,238,2.88,,FALSE,108,1.31,4,8266,42.16,PEDRO MIGUEL CÉSAR RIBEIRO,2021,71.26
2021,,,CH,,0,1,0,3.02,0,113,Alpiarça,Santarém,0,109,2.92,,FALSE,44,1.18,1,3737,59.62,JOSÉ LUÍS DOS SANTOS ALBUQUERQUE,2021,3.15
2021,,,PCP-PEV,,0,1,2,40.27,0,1505,Alpiarça,Santarém,0,109,2.92,,FALSE,44,1.18,1,3737,59.62,JOÃO PEDRO COSTA ARRAIOLOS,2021,41.99
2021,,,PPD/PSD.MPT,,0,1,0,9.31,0,348,Alpiarça,Santarém,0,109,2.92,,FALSE,44,1.18,1,3737,59.62,FRANCISCO JOSÉ SATURNINO CUNHA,2021,9.71
2021,,,PS,,1,1,3,43.3,1,1618,Alpiarça,Santarém,0,109,2.92,,FALSE,44,1.18,1,3737,59.62,SÓNIA ISABEL FERNANDES SANFONA CRUZ MENDES,2021,45.15
2021,,,CDS-PP,,0,1,0,1.17,0,127,Benavente,Santarém,0,340,3.12,,FALSE,230,2.11,4,10891,44.62,ANDRÉ FILIPE MACHADO CARREIRA,2021,1.23
2021,,,CH,,0,1,1,11.85,0,1291,Benavente,Santarém,0,340,3.12,,FALSE,230,2.11,4,10891,44.62,MILENA ALEXANDRA BOTO E CASTRO,2021,12.51
2021,,,CIMB,,0,1,0,4.82,0,525,Benavente,Santarém,0,340,3.12,,FALSE,230,2.11,4,10891,44.62,CARLOS MANUEL SOUSA GUARDA,2021,5.09
2021,,,PCP-PEV,,0,1,3,32.96,1,3590,Benavente,Santarém,0,340,3.12,,FALSE,230,2.11,4,10891,44.62,CARLOS ANTÓNIO PINTO COUTINHO,2021,34.78
2021,,,PPD/PSD,,0,1,2,25.77,0,2807,Benavente,Santarém,0,340,3.12,,FALSE,230,2.11,4,10891,44.62,SÓNIA PATRÍCIA DA SILVA FERREIRA QUINTINO,2021,27.2
2021,,,PS,,0,1,1,18.19,0,1981,Benavente,Santarém,0,340,3.12,,FALSE,230,2.11,4,10891,44.62,JOSÉ MANUEL VALENTE NUNES AZEVEDO,2021,19.19
2021,,,B.E.,,0,1,0,4.37,0,473,Cartaxo,Santarém,0,298,2.75,,FALSE,158,1.46,6,10836,52.49,FRANCISCO MANUEL MIGUEL COLAÇO,2021,4.56
2021,,,CH,,0,1,0,8.64,0,936,Cartaxo,Santarém,0,298,2.75,,FALSE,158,1.46,6,10836,52.49,DUARTE MANUEL GLÓRIA NOGUEIRA COELHO,2021,9.02
2021,,,PCP-PEV,,0,1,0,7.18,0,778,Cartaxo,Santarém,0,298,2.75,,FALSE,158,1.46,6,10836,52.49,ORLANDO RODRIGO CASQUEIRO DA SILVA,2021,7.5
2021,,,PPD/PSD,,1,1,4,46.58,1,5047,Cartaxo,Santarém,0,298,2.75,,FALSE,158,1.46,6,10836,52.49,JOÃO MIGUEL FERREIRA HEITOR,2021,48.62
2021,,,PS,,0,1,3,29.03,0,3146,Cartaxo,Santarém,0,298,2.75,,FALSE,158,1.46,6,10836,52.49,PEDRO MIGUEL MAGALHÃES RIBEIRO,2021,30.31
2021,,,CH,,0,1,0,9.66,0,448,Chamusca,Santarém,0,119,2.57,,FALSE,75,1.62,5,4638,60.49,AGOSTINHO MARTINS DE CARVALHO,2021,10.08
2021,,,PCP-PEV,,0,1,1,22.57,0,1047,Chamusca,Santarém,0,119,2.57,,FALSE,75,1.62,5,4638,60.49,GISELA MARIA AZEVEDO TRINCÃO MATIAS,2021,23.56
2021,,,PPD/PSD.CDS-PP,,0,1,1,19.25,0,893,Chamusca,Santarém,0,119,2.57,,FALSE,75,1.62,5,4638,60.49,MANUEL TIAGO NETO PESTANA PRESTES,2021,20.09
2021,,,PS,,1,1,3,44.33,1,2056,Chamusca,Santarém,0,119,2.57,,FALSE,75,1.62,5,4638,60.49,PAULO JORGE MIRA LUCAS CEGONHO QUEIMADO,2021,46.26
2021,,,CDS-PP,,0,1,0,2.64,0,61,Constância,Santarém,0,55,2.38,,FALSE,34,1.47,3,2308,69.52,JOSÉ ANTÓNIO MORGADO,2021,2.75
2021,,,CH,,0,1,0,3.68,0,85,Constância,Santarém,0,55,2.38,,FALSE,34,1.47,3,2308,69.52,FRANCISCO MARIA MORGADO,2021,3.83
2021,,,PCP-PEV,,0,1,1,28.21,0,651,Constância,Santarém,0,55,2.38,,FALSE,34,1.47,3,2308,69.52,MARIA MANUELA DE OLIVEIRA ARSÉNIO,2021,29.34
